1001010	,Reject
1001011	,Reject
1001100	,Reject
1001101	,Reject
1001110	,Reject
1001111	,Reject
1010000	,Accept
1010001	,Accept
1010010	,Reject
1010011	,Reject
1010100	,Reject
1010101	,Reject
1010110	,Reject
1010111	,Reject
1011000	,Accept
1011001	,Reject
1011010	,Reject
1011011	,Reject
1011100	,Reject
1011101	,Reject
1011110	,Reject
1011111	,Reject
1100000	,Accept
1100001	,Accept
1100010	,Accept
1100011	,Accept
1100100	,Reject
1100101	,Reject
1100110	,Reject
1100111	,Reject
1101000	,Accept
1101001	,Reject
1101010	,Reject
1101011	,Reject
1101100	,Reject
1101101	,Reject
1101110	,Reject
1101111	,Reject
1110000	,Accept
1110001	,Accept
1110010	,Reject
1110011	,Reject
1110100	,Reject
1110101	,Reject
1110110	,Reject
1110111	,Reject
1111000	,Accept
1111001	,Reject
1111010	,Reject
1111011	,Reject
1111100	,Reject
1111101	,Reject
1111110	,Reject
1111111	,Reject
00000000	,Accept
00000001	,Accept
00000010	,Accept
00000011	,Accept
00000100	,Accept
00000101	,Accept
00000110	,Accept
00000111	,Accept
00001000	,Accept
00001001	,Accept
00001010	,Accept
00001011	,Accept
00001100	,Accept
00001101	,Accept
00001110	,Accept
00001111	,Accept
00010000	,Accept
00010001	,Accept
00010010	,Accept
00010011	,Accept
00010100	,Accept
00010101	,Accept
00010110	,Accept
00010111	,Accept
00011000	,Accept
00011001	,Accept
00011010	,Accept
00011011	,Accept
00011100	,Accept
00011101	,Accept
00011110	,Accept
00011111	,Accept
00100000	,Accept
00100001	,Accept
00100010	,Accept
00100011	,Accept
00100100	,Reject
00100101	,Reject
00100110	,Reject
00100111	,Reject
00101000	,Accept
00101001	,Reject
00101010	,Reject
00101011	,Reject
00101100	,Reject
00101101	,Reject
00101110	,Reject
00101111	,Reject
00110000	,Accept
00110001	,Accept
00110010	,Reject
00110011	,Reject
00110100	,Reject
00110101	,Reject
00110110	,Reject
00110111	,Reject
00111000	,Accept
00111001	,Reject
00111010	,Reject
00111011	,Reject
00111100	,Reject
00111101	,Reject
00111110	,Reject
00111111	,Reject
01000000	,Accept
01000001	,Accept
01000010	,Accept
01000011	,Accept
01000100	,Accept
01000101	,Accept
01000110	,Accept
01000111	,Accept
01001000	,Accept
01001001	,Reject
01001010	,Reject
01001011	,Reject
01001100	,Reject
01001101	,Reject
01001110	,Reject
01001111	,Reject
01010000	,Accept
01010001	,Accept
01010010	,Reject
01010011	,Reject
01010100	,Reject
01010101	,Reject
01010110	,Reject
01010111	,Reject
01011000	,Accept
01011001	,Reject
01011010	,Reject
01011011	,Reject
01011100	,Reject
01011101	,Reject
01011110	,Reject
01011111	,Reject
01100000	,Accept
01100001	,Accept
01100010	,Accept
01100011	,Accept
01100100	,Reject
01100101	,Reject
01100110	,Reject
01100111	,Reject
01101000	,Accept
01101001	,Reject
01101010	,Reject
01101011	,Reject
01101100	,Reject
01101101	,Reject
01101110	,Reject
01101111	,Reject
01110000	,Accept
01110001	,Accept
01110010	,Reject
01110011	,Reject
01110100	,Reject
01110101	,Reject
01110110	,Reject
01110111	,Reject
01111000	,Accept
01111001	,Reject
01111010	,Reject
01111011	,Reject
01111100	,Reject
01111101	,Reject
01111110	,Reject
01111111	,Reject
10000000	,Accept
10000001	,Accept
10000010	,Accept
10000011	,Accept
10000100	,Accept
10000101	,Accept
10000110	,Accept
10000111	,Accept
10001000	,Accept
10001001	,Accept
10001010	,Accept
10001011	,Accept
10001100	,Accept
10001101	,Accept
10001110	,Accept
10001111	,Accept
10010000	,Accept
10010001	,Accept
10010010	,Reject
10010011	,Reject
10010100	,Reject
10010101	,Reject
10010110	,Reject
10010111	,Reject
10011000	,Accept
10011001	,Reject
10011010	,Reject
10011011	,Reject
10011100	,Reject
10011101	,Reject
10011110	,Reject
10011111	,Reject
10100000	,Accept
10100001	,Accept
10100010	,Accept
10100011	,Accept
10100100	,Reject
10100101	,Reject
10100110	,Reject
10100111	,Reject
10101000	,Accept
10101001	,Reject
10101010	,Reject
10101011	,Reject
10101100	,Reject
10101101	,Reject
10101110	,Reject
10101111	,Reject
10110000	,Accept
10110001	,Accept
10110010	,Reject
10110011	,Reject
10110100	,Reject
10110101	,Reject
10110110	,Reject
10110111	,Reject
10111000	,Accept
10111001	,Reject
10111010	,Reject
10111011	,Reject
10111100	,Reject
10111101	,Reject
10111110	,Reject
10111111	,Reject
11000000	,Accept
11000001	,Accept
11000010	,Accept
11000011	,Accept
11000100	,Accept
11000101	,Accept
11000110	,Accept
11000111	,Accept
11001000	,Accept
11001001	,Reject
11001010	,Reject
11001011	,Reject
11001100	,Reject
11001101	,Reject
11001110	,Reject
11001111	,Reject
11010000	,Accept
11010001	,Accept
11010010	,Reject
11010011	,Reject
11010100	,Reject
11010101	,Reject
11010110	,Reject
11010111	,Reject
11011000	,Accept
11011001	,Reject
11011010	,Reject
11011011	,Reject
11011100	,Reject
11011101	,Reject
11011110	,Reject
11011111	,Reject
11100000	,Accept
11100001	,Accept
11100010	,Accept
11100011	,Accept
11100100	,Reject
11100101	,Reject
11100110	,Reject
11100111	,Reject
11101000	,Accept
11101001	,Reject
11101010	,Reject
11101011	,Reject
11101100	,Reject
11101101	,Reject
11101110	,Reject
11101111	,Reject
11110000	,Accept
11110001	,Accept
11110010	,Reject
11110011	,Reject
11110100	,Reject
11110101	,Reject
11110110	,Reject
11110111	,Reject
11111000	,Accept
11111001	,Reject
11111010	,Reject
11111011	,Reject
11111100	,Reject
11111101	,Reject
11111110	,Reject
11111111	,Reject
000000000	,Accept
000000001	,Accept
000000010	,Accept
000000011	,Accept
000000100	,Accept
000000101	,Accept
000000110	,Accept
000000111	,Accept
000001000	,Accept
000001001	,Accept
000001010	,Accept
000001011	,Accept
000001100	,Accept
000001101	,Accept
000001110	,Accept
000001111	,Accept
000010000	,Accept
000010001	,Accept
000010010	,Accept
000010011	,Accept
000010100	,Accept
000010101	,Accept
000010110	,Accept
000010111	,Accept
000011000	,Accept
000011001	,Accept
000011010	,Accept
000011011	,Accept
000011100	,Accept
000011101	,Accept
000011110	,Accept
000011111	,Accept
000100000	,Accept
000100001	,Accept
000100010	,Accept
000100011	,Accept
000100100	,Accept
000100101	,Accept
000100110	,Accept
000100111	,Accept
000101000	,Accept
000101001	,Accept
000101010	,Accept
000101011	,Accept
000101100	,Accept
000101101	,Accept
000101110	,Accept
000101111	,Accept
000110000	,Accept
000110001	,Accept
000110010	,Accept
000110011	,Accept
000110100	,Accept
000110101	,Accept
000110110	,Accept
000110111	,Accept
000111000	,Accept
000111001	,Accept
000111010	,Accept
000111011	,Accept
000111100	,Accept
000111101	,Accept
000111110	,Accept
000111111	,Accept
001000000	,Accept
001000001	,Accept
001000010	,Accept
001000011	,Accept
001000100	,Accept
001000101	,Accept
001000110	,Accept
001000111	,Accept
001001000	,Accept
001001001	,Reject
001001010	,Reject
001001011	,Reject
001001100	,Reject
001001101	,Reject
001001110	,Reject
001001111	,Reject
001010000	,Accept
001010001	,Accept
001010010	,Reject
001010011	,Reject
001010100	,Reject
001010101	,Reject
001010110	,Reject
001010111	,Reject
001011000	,Accept
001011001	,Reject
001011010	,Reject
001011011	,Reject
001011100	,Reject
001011101	,Reject
001011110	,Reject
001011111	,Reject
001100000	,Accept
001100001	,Accept
001100010	,Accept
001100011	,Accept
001100100	,Reject
001100101	,Reject
001100110	,Reject
001100111	,Reject
001101000	,Accept
001101001	,Reject
001101010	,Reject
001101011	,Reject
001101100	,Reject
001101101	,Reject
001101110	,Reject
001101111	,Reject
001110000	,Accept
001110001	,Accept
001110010	,Reject
001110011	,Reject
001110100	,Reject
001110101	,Reject
001110110	,Reject
001110111	,Reject
001111000	,Accept
001111001	,Reject
001111010	,Reject
001111011	,Reject
001111100	,Reject
001111101	,Reject
001111110	,Reject
001111111	,Reject
010000000	,Accept
010000001	,Accept
010000010	,Accept
010000011	,Accept
010000100	,Accept
010000101	,Accept
010000110	,Accept
010000111	,Accept
010001000	,Accept
010001001	,Accept
010001010	,Accept
010001011	,Accept
010001100	,Accept
010001101	,Accept
010001110	,Accept
010001111	,Accept
010010000	,Accept
010010001	,Accept
010010010	,Reject
010010011	,Reject
010010100	,Reject
010010101	,Reject
010010110	,Reject
010010111	,Reject
010011000	,Accept
010011001	,Reject
010011010	,Reject
010011011	,Reject
010011100	,Reject
010011101	,Reject
010011110	,Reject
010011111	,Reject
010100000	,Accept
010100001	,Accept
010100010	,Accept
010100011	,Accept
010100100	,Reject
010100101	,Reject
010100110	,Reject
010100111	,Reject
010101000	,Accept
010101001	,Reject
010101010	,Reject
010101011	,Reject
010101100	,Reject
010101101	,Reject
010101110	,Reject
010101111	,Reject
010110000	,Accept
010110001	,Accept
010110010	,Reject
010110011	,Reject
010110100	,Reject
010110101	,Reject
010110110	,Reject
010110111	,Reject
010111000	,Accept
010111001	,Reject
010111010	,Reject
010111011	,Reject
010111100	,Reject
010111101	,Reject
010111110	,Reject
010111111	,Reject
011000000	,Accept
011000001	,Accept
011000010	,Accept
011000011	,Accept
011000100	,Accept
011000101	,Accept
011000110	,Accept
011000111	,Accept
011001000	,Accept
011001001	,Reject
011001010	,Reject
011001011	,Reject
011001100	,Reject
011001101	,Reject
011001110	,Reject
011001111	,Reject
011010000	,Accept
011010001	,Accept
011010010	,Reject
011010011	,Reject
011010100	,Reject
011010101	,Reject
011010110	,Reject
011010111	,Reject
011011000	,Accept
011011001	,Reject
011011010	,Reject
011011011	,Reject
011011100	,Reject
011011101	,Reject
011011110	,Reject
011011111	,Reject
011100000	,Accept
011100001	,Accept
011100010	,Accept
011100011	,Accept
011100100	,Reject
011100101	,Reject
011100110	,Reject
011100111	,Reject
011101000	,Accept
011101001	,Reject
011101010	,Reject
011101011	,Reject
011101100	,Reject
011101101	,Reject
011101110	,Reject
011101111	,Reject
011110000	,Accept
011110001	,Accept
011110010	,Reject
011110011	,Reject
011110100	,Reject
011110101	,Reject
011110110	,Reject
011110111	,Reject
011111000	,Accept
011111001	,Reject
011111010	,Reject
011111011	,Reject
011111100	,Reject
011111101	,Reject
011111110	,Reject
011111111	,Reject
100000000	,Accept
100000001	,Accept
100000010	,Accept
100000011	,Accept
100000100	,Accept
100000101	,Accept
100000110	,Accept
100000111	,Accept
100001000	,Accept
100001001	,Accept
100001010	,Accept
100001011	,Accept
100001100	,Accept
100001101	,Accept
100001110	,Accept
100001111	,Accept
100010000	,Accept
100010001	,Accept
100010010	,Accept
100010011	,Accept
100010100	,Accept
100010101	,Accept
100010110	,Accept
100010111	,Accept
100011000	,Accept
100011001	,Accept
100011010	,Accept
100011011	,Accept
100011100	,Accept
100011101	,Accept
100011110	,Accept
100011111	,Accept
100100000	,Accept
100100001	,Accept
100100010	,Accept
100100011	,Accept
100100100	,Reject
100100101	,Reject
100100110	,Reject
100100111	,Reject
100101000	,Accept
100101001	,Reject
100101010	,Reject
100101011	,Reject
100101100	,Reject
100101101	,Reject
100101110	,Reject
100101111	,Reject
100110000	,Accept
100110001	,Accept
100110010	,Reject
100110011	,Reject
100110100	,Reject
100110101	,Reject
100110110	,Reject
100110111	,Reject
100111000	,Accept
100111001	,Reject
100111010	,Reject
100111011	,Reject
100111100	,Reject
100111101	,Reject
100111110	,Reject
100111111	,Reject
101000000	,Accept
101000001	,Accept
101000010	,Accept
101000011	,Accept
101000100	,Accept
101000101	,Accept
101000110	,Accept
101000111	,Accept
101001000	,Accept
101001001	,Reject
101001010	,Reject
101001011	,Reject
101001100	,Reject
101001101	,Reject
101001110	,Reject
101001111	,Reject
101010000	,Accept
101010001	,Accept
101010010	,Reject
101010011	,Reject
101010100	,Reject
101010101	,Reject
101010110	,Reject
101010111	,Reject
101011000	,Accept
101011001	,Reject
101011010	,Reject
101011011	,Reject
101011100	,Reject
101011101	,Reject
101011110	,Reject
101011111	,Reject
101100000	,Accept
101100001	,Accept
101100010	,Accept
101100011	,Accept
101100100	,Reject
101100101	,Reject
101100110	,Reject
101100111	,Reject
101101000	,Accept
101101001	,Reject
101101010	,Reject
101101011	,Reject
101101100	,Reject
101101101	,Reject
101101110	,Reject
101101111	,Reject
101110000	,Accept
101110001	,Accept
101110010	,Reject
101110011	,Reject
101110100	,Reject
101110101	,Reject
101110110	,Reject
101110111	,Reject
101111000	,Accept
101111001	,Reject
101111010	,Reject
101111011	,Reject
101111100	,Reject
101111101	,Reject
101111110	,Reject
101111111	,Reject
110000000	,Accept
110000001	,Accept
110000010	,Accept
110000011	,Accept
110000100	,Accept
110000101	,Accept
110000110	,Accept
110000111	,Accept
110001000	,Accept
110001001	,Accept
110001010	,Accept
110001011	,Accept
110001100	,Accept
110001101	,Accept
110001110	,Accept
110001111	,Accept
110010000	,Accept
110010001	,Accept
110010010	,Reject
110010011	,Reject
110010100	,Reject
110010101	,Reject
110010110	,Reject
110010111	,Reject
110011000	,Accept
110011001	,Reject
110011010	,Reject
110011011	,Reject
110011100	,Reject
110011101	,Reject
110011110	,Reject
110011111	,Reject
110100000	,Accept
110100001	,Accept
110100010	,Accept
110100011	,Accept
110100100	,Reject
110100101	,Reject
110100110	,Reject
110100111	,Reject
110101000	,Accept
110101001	,Reject
110101010	,Reject
110101011	,Reject
110101100	,Reject
110101101	,Reject
110101110	,Reject
110101111	,Reject
110110000	,Accept
110110001	,Accept
110110010	,Reject
110110011	,Reject
110110100	,Reject
110110101	,Reject
110110110	,Reject
110110111	,Reject
110111000	,Accept
110111001	,Reject
110111010	,Reject
110111011	,Reject
110111100	,Reject
110111101	,Reject
110111110	,Reject
110111111	,Reject
111000000	,Accept
111000001	,Accept
111000010	,Accept
111000011	,Accept
111000100	,Accept
111000101	,Accept
111000110	,Accept
111000111	,Accept
111001000	,Accept
111001001	,Reject
111001010	,Reject
111001011	,Reject
111001100	,Reject
111001101	,Reject
111001110	,Reject
111001111	,Reject
111010000	,Accept
111010001	,Accept
111010010	,Reject
111010011	,Reject
111010100	,Reject
111010101	,Reject
111010110	,Reject
111010111	,Reject
111011000	,Accept
111011001	,Reject
111011010	,Reject
111011011	,Reject
111011100	,Reject
111011101	,Reject
111011110	,Reject
111011111	,Reject
111100000	,Accept
111100001	,Accept
111100010	,Accept
111100011	,Accept
111100100	,Reject
111100101	,Reject
111100110	,Reject
111100111	,Reject
111101000	,Accept
111101001	,Reject
111101010	,Reject
111101011	,Reject
111101100	,Reject
111101101	,Reject
111101110	,Reject
111101111	,Reject
111110000	,Accept
111110001	,Accept
111110010	,Reject
111110011	,Reject
111110100	,Reject
111110101	,Reject
111110110	,Reject
111110111	,Reject
111111000	,Accept
111111001	,Reject
111111010	,Reject
111111011	,Reject
111111100	,Reject
111111101	,Reject
111111110	,Reject
111111111	,Reject
0000000000	,Accept
0000000001	,Accept
0000000010	,Accept
0000000011	,Accept
0000000100	,Accept
0000000101	,Accept
0000000110	,Accept
0000000111	,Accept
0000001000	,Accept
0000001001	,Accept
0000001010	,Accept
0000001011	,Accept
0000001100	,Accept
0000001101	,Accept
0000001110	,Accept
0000001111	,Accept
0000010000	,Accept
0000010001	,Accept
0000010010	,Accept
0000010011	,Accept
0000010100	,Accept
0000010101	,Accept
0000010110	,Accept
0000010111	,Accept
0000011000	,Accept
0000011001	,Accept
0000011010	,Accept
0000011011	,Accept
0000011100	,Accept
0000011101	,Accept
0000011110	,Accept
0000011111	,Accept
0000100000	,Accept
0000100001	,Accept
0000100010	,Accept
0000100011	,Accept
0000100100	,Accept
0000100101	,Accept
0000100110	,Accept
0000100111	,Accept
0000101000	,Accept
0000101001	,Accept
0000101010	,Accept
0000101011	,Accept
0000101100	,Accept
0000101101	,Accept
0000101110	,Accept
0000101111	,Accept
0000110000	,Accept
0000110001	,Accept
0000110010	,Accept
0000110011	,Accept
0000110100	,Accept
0000110101	,Accept
0000110110	,Accept
0000110111	,Accept
0000111000	,Accept
0000111001	,Accept
0000111010	,Accept
0000111011	,Accept
0000111100	,Accept
0000111101	,Accept
0000111110	,Accept
0000111111	,Accept
0001000000	,Accept
0001000001	,Accept
0001000010	,Accept
0001000011	,Accept
0001000100	,Accept
0001000101	,Accept
0001000110	,Accept
0001000111	,Accept
0001001000	,Accept
0001001001	,Accept
0001001010	,Accept
0001001011	,Accept
0001001100	,Accept
0001001101	,Accept
0001001110	,Accept
0001001111	,Accept
0001010000	,Accept
0001010001	,Accept
0001010010	,Accept
0001010011	,Accept
0001010100	,Accept
0001010101	,Accept
0001010110	,Accept
0001010111	,Accept
0001011000	,Accept
0001011001	,Accept
0001011010	,Accept
0001011011	,Accept
0001011100	,Accept
0001011101	,Accept
0001011110	,Accept
0001011111	,Accept
0001100000	,Accept
0001100001	,Accept
0001100010	,Accept
0001100011	,Accept
0001100100	,Accept
0001100101	,Accept
0001100110	,Accept
0001100111	,Accept
0001101000	,Accept
0001101001	,Accept
0001101010	,Accept
0001101011	,Accept
0001101100	,Accept
0001101101	,Accept
0001101110	,Accept
0001101111	,Accept
0001110000	,Accept
0001110001	,Accept
0001110010	,Accept
0001110011	,Accept
0001110100	,Accept
0001110101	,Accept
0001110110	,Accept
0001110111	,Accept
0001111000	,Accept
0001111001	,Accept
0001111010	,Accept
0001111011	,Accept
0001111100	,Accept
0001111101	,Accept
0001111110	,Accept
0001111111	,Accept
0010000000	,Accept
0010000001	,Accept
0010000010	,Accept
0010000011	,Accept
0010000100	,Accept
0010000101	,Accept
0010000110	,Accept
0010000111	,Accept
0010001000	,Accept
0010001001	,Accept
0010001010	,Accept
0010001011	,Accept
0010001100	,Accept
0010001101	,Accept
0010001110	,Accept
0010001111	,Accept
0010010000	,Accept
0010010001	,Accept
0010010010	,Reject
0010010011	,Reject
0010010100	,Reject
0010010101	,Reject
0010010110	,Reject
0010010111	,Reject
0010011000	,Accept
0010011001	,Reject
0010011010	,Reject
0010011011	,Reject
0010011100	,Reject
0010011101	,Reject
0010011110	,Reject
0010011111	,Reject
0010100000	,Accept
0010100001	,Accept
0010100010	,Accept
0010100011	,Accept
0010100100	,Reject
0010100101	,Reject
0010100110	,Reject
0010100111	,Reject
0010101000	,Accept
0010101001	,Reject
0010101010	,Reject
0010101011	,Reject
0010101100	,Reject
0010101101	,Reject
0010101110	,Reject
0010101111	,Reject
0010110000	,Accept
0010110001	,Accept
0010110010	,Reject
0010110011	,Reject
0010110100	,Reject
0010110101	,Reject
0010110110	,Reject
0010110111	,Reject
0010111000	,Accept
0010111001	,Reject
0010111010	,Reject
0010111011	,Reject
0010111100	,Reject
0010111101	,Reject
0010111110	,Reject
0010111111	,Reject
0011000000	,Accept
0011000001	,Accept
0011000010	,Accept
0011000011	,Accept
0011000100	,Accept
0011000101	,Accept
0011000110	,Accept
0011000111	,Accept
0011001000	,Accept
0011001001	,Reject
0011001010	,Reject
0011001011	,Reject
0011001100	,Reject
0011001101	,Reject
0011001110	,Reject
0011001111	,Reject
0011010000	,Accept
0011010001	,Accept
0011010010	,Reject
0011010011	,Reject
0011010100	,Reject
0011010101	,Reject
0011010110	,Reject
0011010111	,Reject
0011011000	,Accept
0011011001	,Reject
0011011010	,Reject
0011011011	,Reject
0011011100	,Reject
0011011101	,Reject
0011011110	,Reject
0011011111	,Reject
0011100000	,Accept
0011100001	,Accept
0011100010	,Accept
0011100011	,Accept
0011100100	,Reject
0011100101	,Reject
0011100110	,Reject
0011100111	,Reject
0011101000	,Accept
0011101001	,Reject
0011101010	,Reject
0011101011	,Reject
0011101100	,Reject
0011101101	,Reject
0011101110	,Reject
0011101111	,Reject
0011110000	,Accept
0011110001	,Accept
0011110010	,Reject
0011110011	,Reject
0011110100	,Reject
0011110101	,Reject
0011110110	,Reject
0011110111	,Reject
0011111000	,Accept
0011111001	,Reject
0011111010	,Reject
0011111011	,Reject
0011111100	,Reject
0011111101	,Reject
0011111110	,Reject
0011111111	,Reject
0100000000	,Accept
0100000001	,Accept
0100000010	,Accept
0100000011	,Accept
0100000100	,Accept
0100000101	,Accept
0100000110	,Accept
0100000111	,Accept
0100001000	,Accept
0100001001	,Accept
0100001010	,Accept
0100001011	,Accept
0100001100	,Accept
0100001101	,Accept
0100001110	,Accept
0100001111	,Accept
0100010000	,Accept
0100010001	,Accept
0100010010	,Accept
0100010011	,Accept
0100010100	,Accept
0100010101	,Accept
0100010110	,Accept
0100010111	,Accept
0100011000	,Accept
0100011001	,Accept
0100011010	,Accept
0100011011	,Accept
0100011100	,Accept
0100011101	,Accept
0100011110	,Accept
0100011111	,Accept
0100100000	,Accept
0100100001	,Accept
0100100010	,Accept
0100100011	,Accept
0100100100	,Reject
0100100101	,Reject
0100100110	,Reject
0100100111	,Reject
0100101000	,Accept
0100101001	,Reject
0100101010	,Reject
0100101011	,Reject
0100101100	,Reject
0100101101	,Reject
0100101110	,Reject
0100101111	,Reject
0100110000	,Accept
0100110001	,Accept
0100110010	,Reject
0100110011	,Reject
0100110100	,Reject
0100110101	,Reject
0100110110	,Reject
0100110111	,Reject
0100111000	,Accept
0100111001	,Reject
0100111010	,Reject
0100111011	,Reject
0100111100	,Reject
0100111101	,Reject
0100111110	,Reject
0100111111	,Reject
0101000000	,Accept
0101000001	,Accept
0101000010	,Accept
0101000011	,Accept
0101000100	,Accept
0101000101	,Accept
0101000110	,Accept
0101000111	,Accept
0101001000	,Accept
0101001001	,Reject
0101001010	,Reject
0101001011	,Reject
0101001100	,Reject
0101001101	,Reject
0101001110	,Reject
0101001111	,Reject
0101010000	,Accept
0101010001	,Accept
0101010010	,Reject
0101010011	,Reject
0101010100	,Reject
0101010101	,Reject
0101010110	,Reject
0101010111	,Reject
0101011000	,Accept
0101011001	,Reject
0101011010	,Reject
0101011011	,Reject
0101011100	,Reject
0101011101	,Reject
0101011110	,Reject
0101011111	,Reject
0101100000	,Accept
0101100001	,Accept
0101100010	,Accept
0101100011	,Accept
0101100100	,Reject
0101100101	,Reject
0101100110	,Reject
0101100111	,Reject
0101101000	,Accept
0101101001	,Reject
0101101010	,Reject
0101101011	,Reject
0101101100	,Reject
0101101101	,Reject
0101101110	,Reject
0101101111	,Reject
0101110000	,Accept
0101110001	,Accept
0101110010	,Reject
0101110011	,Reject
0101110100	,Reject
0101110101	,Reject
0101110110	,Reject
0101110111	,Reject
0101111000	,Accept
0101111001	,Reject
0101111010	,Reject
0101111011	,Reject
0101111100	,Reject
0101111101	,Reject
0101111110	,Reject
0101111111	,Reject
0110000000	,Accept
0110000001	,Accept
0110000010	,Accept
0110000011	,Accept
0110000100	,Accept
0110000101	,Accept
0110000110	,Accept
0110000111	,Accept
0110001000	,Accept
0110001001	,Accept
0110001010	,Accept
0110001011	,Accept
0110001100	,Accept
0110001101	,Accept
0110001110	,Accept
0110001111	,Accept
0110010000	,Accept
0110010001	,Accept
0110010010	,Reject
0110010011	,Reject
0110010100	,Reject
0110010101	,Reject
0110010110	,Reject
0110010111	,Reject
0110011000	,Accept
0110011001	,Reject
0110011010	,Reject
0110011011	,Reject
0110011100	,Reject
0110011101	,Reject
0110011110	,Reject
0110011111	,Reject
0110100000	,Accept
0110100001	,Accept
0110100010	,Accept
0110100011	,Accept
0110100100	,Reject
0110100101	,Reject
0110100110	,Reject
0110100111	,Reject
0110101000	,Accept
0110101001	,Reject
0110101010	,Reject
0110101011	,Reject
0110101100	,Reject
0110101101	,Reject
0110101110	,Reject
0110101111	,Reject
0110110000	,Accept
0110110001	,Accept
0110110010	,Reject
0110110011	,Reject
0110110100	,Reject
0110110101	,Reject
0110110110	,Reject
0110110111	,Reject
0110111000	,Accept
0110111001	,Reject
0110111010	,Reject
0110111011	,Reject
0110111100	,Reject
0110111101	,Reject
0110111110	,Reject
0110111111	,Reject
0111000000	,Accept
0111000001	,Accept
0111000010	,Accept
0111000011	,Accept
0111000100	,Accept
0111000101	,Accept
0111000110	,Accept
0111000111	,Accept
0111001000	,Accept
0111001001	,Reject
0111001010	,Reject
0111001011	,Reject
0111001100	,Reject
0111001101	,Reject
0111001110	,Reject
0111001111	,Reject
0111010000	,Accept
0111010001	,Accept
0111010010	,Reject
0111010011	,Reject
0111010100	,Reject
0111010101	,Reject
0111010110	,Reject
0111010111	,Reject
0111011000	,Accept
0111011001	,Reject
0111011010	,Reject
0111011011	,Reject
0111011100	,Reject
0111011101	,Reject
0111011110	,Reject
0111011111	,Reject
0111100000	,Accept
0111100001	,Accept
0111100010	,Accept
0111100011	,Accept
0111100100	,Reject
0111100101	,Reject
0111100110	,Reject
0111100111	,Reject
0111101000	,Accept
0111101001	,Reject
0111101010	,Reject
0111101011	,Reject
0111101100	,Reject
0111101101	,Reject
